amounts,Delivery channel1,Delivery channel2,Income Group labels,Number of Records,Continent label,amounts (copy),Category,Commitments,Continent,Cur Commit,Cur Disburse,Disbursements,Donor,Donor Name,Donor Type,Flow Type,Income Group,Recipient,Recipient Type2,Recipient Type,Region,Sub Category,Td Category,Td Type,Year Index
0.260346455,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.260346455,Asia,0.260346455,0.260346455,0.260346455,Luxembourg,Luxembourg,01_DAC countries,Grants,LDCs,Lao People's Democratic Republic,Bilateral,01_Bilateral,Far East Asia,Agriculture,Building Productive Capacity,,2013
0.111065328,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.111065328,Asia,0.111065328,0.111065328,0.111065328,Norway,Norway,01_DAC countries,Grants,LDCs,Cambodia,Bilateral,01_Bilateral,Far East Asia,Agriculture,Building Productive Capacity,,2013
,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,1.780319379,1.780319379,Switzerland,Switzerland,01_DAC countries,Grants,LDCs,Lao People's Democratic Republic,Bilateral,01_Bilateral,Far East Asia,Agriculture,Building Productive Capacity,,2013
0.20322,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.20322,Asia,0.20322,0.20322,0.20322,United States,United States,01_DAC countries,Grants,LDCs,Cambodia,Bilateral,01_Bilateral,Far East Asia,Agriculture,Building Productive Capacity,,2013
,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,,,United States,United States,01_DAC countries,Grants,LDCs,Timor-Leste,Bilateral,01_Bilateral,Far East Asia,Agriculture,Building Productive Capacity,,2013
,02_NGOs and civil society,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,0.30915,0.30915,United States,United States,01_DAC countries,Grants,LDCs,Cambodia,Bilateral,01_Bilateral,Far East Asia,Agriculture,Building Productive Capacity,,2013
0.384670194,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.384670194,Asia,0.384670194,0.384670194,0.384670194,Norway,Norway,01_DAC countries,Grants,LDCs,Cambodia,Bilateral,01_Bilateral,Far East Asia,Forestry,Building Productive Capacity,,2013
0.240134791,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.240134791,Asia,0.240134791,0.240134791,0.240134791,Norway,Norway,01_DAC countries,Grants,LDCs,Lao People's Democratic Republic,Bilateral,01_Bilateral,Far East Asia,Forestry,Building Productive Capacity,,2013
0.258149513,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.258149513,Asia,0.258149513,0,0,Denmark,Denmark,01_DAC countries,Grants,LDCs,Cambodia,Bilateral,01_Bilateral,Far East Asia,Forestry,Building Productive Capacity,,2013
0.13011152,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.13011152,Asia,0.13011152,0.06950539,0.06950539,Germany,Germany,01_DAC countries,Grants,LDCs,Cambodia,Bilateral,01_Bilateral,Far East Asia,Forestry,Building Productive Capacity,,2013
0.105428451,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.105428451,Asia,0.105428451,0.105428451,0.105428451,Japan,Japan,01_DAC countries,Grants,LDCs,Lao People's Democratic Republic,Bilateral,01_Bilateral,Far East Asia,Forestry,Building Productive Capacity,,2013
0.098457669,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.098457669,Asia,0.098457669,0.096873687,0.096873687,Japan,Japan,01_DAC countries,Grants,LDCs,Timor-Leste,Bilateral,01_Bilateral,Far East Asia,Forestry,Building Productive Capacity,,2013
0.02462,02_NGOs and civil society,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.02462,Asia,0.02462,0.02462,0.02462,United States,United States,01_DAC countries,Grants,LDCs,Lao People's Democratic Republic,Bilateral,01_Bilateral,Far East Asia,Forestry,Building Productive Capacity,,2013
0.02499,02_NGOs and civil society,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.02499,Asia,0.02499,0.02499,0.02499,United States,United States,01_DAC countries,Grants,LDCs,Timor-Leste,Bilateral,01_Bilateral,Far East Asia,Forestry,Building Productive Capacity,,2013
0.040157898,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.040157898,Asia,0.040157898,0.03951184,0.03951184,Japan,Japan,01_DAC countries,Grants,LDCs,Lao People's Democratic Republic,Bilateral,01_Bilateral,Far East Asia,Fishing,Building Productive Capacity,,2013
0.000971889,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.000971889,Asia,0.000971889,0.00079836,0.00079836,Canada,Canada,01_DAC countries,Grants,LDCs,Lao People's Democratic Republic,Bilateral,01_Bilateral,Far East Asia,Industry,Building Productive Capacity,,2013
0.124514479,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.124514479,Asia,0.124514479,0.122511297,0.122511297,Japan,Japan,01_DAC countries,Grants,LDCs,Cambodia,Bilateral,01_Bilateral,Far East Asia,Industry,Building Productive Capacity,,2013
0.108851233,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.108851233,Asia,0.108851233,0.10710004,0.10710004,Japan,Japan,01_DAC countries,Grants,LDCs,Lao People's Democratic Republic,Bilateral,01_Bilateral,Far East Asia,Industry,Building Productive Capacity,,2013
0.04646902,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.04646902,Asia,0.04646902,0.045721429,0.045721429,Japan,Japan,01_DAC countries,Grants,LDCs,Timor-Leste,Bilateral,01_Bilateral,Far East Asia,Industry,Building Productive Capacity,,2013
,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,0.02538,0.02538,United States,United States,01_DAC countries,Grants,LDCs,Timor-Leste,Bilateral,01_Bilateral,Far East Asia,Industry,Building Productive Capacity,,2013
0.07507,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.07507,Asia,0.07507,0.07507,0.07507,United States,United States,01_DAC countries,Grants,LDCs,Yemen,Bilateral,01_Bilateral,Middle East,Banking & Financial Services,Building Productive Capacity,,2013
0.011531966,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.011531966,Asia,0.011531966,0.011531966,0.011531966,Sweden,Sweden,01_DAC countries,Grants,LDCs,Yemen,Bilateral,01_Bilateral,Middle East,Banking & Financial Services,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.290367848,0.290367848,Canada,Canada,01_DAC countries,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Banking & Financial Services,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.195107746,0.195107746,Canada,Canada,01_DAC countries,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Banking & Financial Services,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.0895778,0.0895778,Germany,Germany,01_DAC countries,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Banking & Financial Services,Building Productive Capacity,,2013
0.017375199,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.017375199,Asia,0.017375199,0.012162772,0.012162772,Italy,Italy,01_DAC countries,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Banking & Financial Services,Building Productive Capacity,,2013
0.167930098,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.167930098,Asia,0.167930098,0.167930098,0.167930098,Luxembourg,Luxembourg,01_DAC countries,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Banking & Financial Services,Building Productive Capacity,,2013
0.109626914,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.109626914,Asia,0.109626914,0.109626914,0.109626914,Norway,Norway,01_DAC countries,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Banking & Financial Services,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,,,Sweden,Sweden,01_DAC countries,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Banking & Financial Services,Building Productive Capacity,,2013
0.004771848,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.004771848,Asia,0.004771848,0.011000737,0.011000737,Sweden,Sweden,01_DAC countries,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Banking & Financial Services,Building Productive Capacity,,2013
0.000397654,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.000397654,Asia,0.000397654,0.000397654,0.000397654,Sweden,Sweden,01_DAC countries,Grants,LDCs,Myanmar,Bilateral,01_Bilateral,South & Central Asia,Banking & Financial Services,Building Productive Capacity,,2013
0.00397654,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.00397654,Asia,0.00397654,0.00397654,0.00397654,Sweden,Sweden,01_DAC countries,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Banking & Financial Services,Building Productive Capacity,,2013
0.16,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.16,Asia,0.16,0.25266,0.25266,United States,United States,01_DAC countries,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Banking & Financial Services,Building Productive Capacity,,2013
0,02_NGOs and civil society,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.00207732,0.00207732,Sweden,Sweden,01_DAC countries,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Banking & Financial Services,Building Productive Capacity,,2013
0,02_NGOs and civil society,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.005883437,0.005883437,Sweden,Sweden,01_DAC countries,Grants,LDCs,Myanmar,Bilateral,01_Bilateral,South & Central Asia,Banking & Financial Services,Building Productive Capacity,,2013
0,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.09330855,0.09330855,Germany,Germany,01_DAC countries,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
6.86661,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,6.86661,Asia,6.86661,6.42027,6.42027,United States,United States,01_DAC countries,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.0191225,0.0191225,Canada,Canada,01_DAC countries,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
1.602307323,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,1.602307323,Asia,1.602307323,0.553686197,0.553686197,Denmark,Denmark,01_DAC countries,Grants,LDCs,Myanmar,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0.306516164,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.306516164,Asia,0.306516164,0.306516164,0.306516164,Japan,Japan,01_DAC countries,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0.082854526,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.082854526,Asia,0.082854526,0.082854526,0.082854526,Japan,Japan,01_DAC countries,Grants,LDCs,Myanmar,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
3.379693569,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,3.379693569,Asia,3.379693569,0.931062797,0.931062797,Switzerland,Switzerland,01_DAC countries,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,0.485541649,0.485541649,Switzerland,Switzerland,01_DAC countries,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
3.865131668,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,3.865131668,Asia,3.865131668,3.865131668,3.865131668,Australia,Australia,01_DAC countries,Grants,LDCs,Myanmar,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,1.813277193,1.813277193,Canada,Canada,01_DAC countries,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.053601242,0.053601242,Canada,Canada,01_DAC countries,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,0.280072794,0.280072794,Canada,Canada,01_DAC countries,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0.480692197,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.480692197,Asia,0.480692197,2.082999519,2.082999519,Denmark,Denmark,01_DAC countries,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.195837562,0.195837562,Denmark,Denmark,01_DAC countries,Grants,LDCs,Myanmar,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0.071096654,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.071096654,Asia,0.071096654,0.015799257,0.015799257,Finland,Finland,01_DAC countries,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.07966012,0.07966012,Germany,Germany,01_DAC countries,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0.17790759,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.17790759,Asia,0.17790759,0.51453798,0.51453798,Germany,Germany,01_DAC countries,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.06990679,0.06990679,Germany,Germany,01_DAC countries,Grants,LDCs,Myanmar,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.132766861,0.132766861,Italy,Italy,01_DAC countries,Grants,LDCs,Myanmar,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0.011949018,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.011949018,Asia,0.011949018,0.008364312,0.008364312,Italy,Italy,01_DAC countries,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0.147051225,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.147051225,Asia,0.147051225,0.144685473,0.144685473,Japan,Japan,01_DAC countries,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0.177763269,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.177763269,Asia,0.177763269,0.174903423,0.174903423,Japan,Japan,01_DAC countries,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
1.167014393,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,1.167014393,Asia,1.167014393,1.164018332,1.164018332,Japan,Japan,01_DAC countries,Grants,LDCs,Myanmar,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0.358189401,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.358189401,Asia,0.358189401,0.355943612,0.355943612,Japan,Japan,01_DAC countries,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0.053208,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.053208,Asia,0.053208,0.053208,0.053208,Korea,Korea,01_DAC countries,Grants,LDCs,Myanmar,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0.197258364,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.197258364,Asia,0.197258364,0.197258364,0.197258364,Luxembourg,Luxembourg,01_DAC countries,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0.185453947,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.185453947,Asia,0.185453947,0.185453947,0.185453947,Norway,Norway,01_DAC countries,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0.062704321,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.062704321,Asia,0.062704321,0.062704321,0.062704321,Norway,Norway,01_DAC countries,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
1.320641153,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,1.320641153,Asia,1.320641153,1.320641153,1.320641153,Norway,Norway,01_DAC countries,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,1.888217523,1.888217523,Switzerland,Switzerland,01_DAC countries,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,1.726370306,1.726370306,Switzerland,Switzerland,01_DAC countries,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
16.78066,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,16.78066,Asia,16.78066,15.36576,15.36576,United States,United States,01_DAC countries,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
5.825,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,5.825,Asia,5.825,1.91593,1.91593,United States,United States,01_DAC countries,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
4.987,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,4.987,Asia,4.987,0.00094,0.00094,United States,United States,01_DAC countries,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0.76575,02_NGOs and civil society,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.76575,Asia,0.76575,0.96425,0.96425,United States,United States,01_DAC countries,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0.59929,02_NGOs and civil society,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.59929,Asia,0.59929,1.03216,1.03216,United States,United States,01_DAC countries,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0.6,02_NGOs and civil society,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.6,Asia,0.6,0.12333,0.12333,United States,United States,01_DAC countries,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Agriculture,Building Productive Capacity,,2013
0.173277816,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.173277816,Asia,0.173277816,0.173277816,0.173277816,Norway,Norway,01_DAC countries,Grants,LDCs,Myanmar,Bilateral,01_Bilateral,South & Central Asia,Forestry,Building Productive Capacity,,2013
0.093713015,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.093713015,Asia,0.093713015,0.093713015,0.093713015,Norway,Norway,01_DAC countries,Grants,LDCs,Myanmar,Bilateral,01_Bilateral,South & Central Asia,Forestry,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.278856877,0.278856877,Finland,Finland,01_DAC countries,Grants,LDCs,Bhutan,Bilateral,01_Bilateral,South & Central Asia,Forestry,Building Productive Capacity,,2013
0.41157727,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.41157727,Asia,0.41157727,0.18175783,0.18175783,Germany,Germany,01_DAC countries,Grants,LDCs,Myanmar,Bilateral,01_Bilateral,South & Central Asia,Forestry,Building Productive Capacity,,2013
0.409233562,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.409233562,Asia,0.409233562,0.402649835,0.402649835,Japan,Japan,01_DAC countries,Grants,LDCs,Myanmar,Bilateral,01_Bilateral,South & Central Asia,Forestry,Building Productive Capacity,,2013
0.082242339,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.082242339,Asia,0.082242339,0.082242339,0.082242339,Luxembourg,Luxembourg,01_DAC countries,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Forestry,Building Productive Capacity,,2013
,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,,,Switzerland,Switzerland,01_DAC countries,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Forestry,Building Productive Capacity,,2013
,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,0.260253561,0.260253561,Switzerland,Switzerland,01_DAC countries,Grants,LDCs,Bhutan,Bilateral,01_Bilateral,South & Central Asia,Forestry,Building Productive Capacity,,2013
,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,,,Switzerland,Switzerland,01_DAC countries,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Forestry,Building Productive Capacity,,2013
0,02_NGOs and civil society,LOCAL/REGIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0,0,Denmark,Denmark,01_DAC countries,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Industry,Building Productive Capacity,,2013
0.436808387,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.436808387,Asia,0.436808387,0.170630482,0.170630482,Canada,Canada,01_DAC countries,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Industry,Building Productive Capacity,,2013
,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,0.119044683,0.119044683,Canada,Canada,01_DAC countries,Grants,LDCs,Nepal,Bilateral,01_Bilateral,South & Central Asia,Industry,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.10448752,0.10448752,Germany,Germany,01_DAC countries,Grants,LDCs,Myanmar,Bilateral,01_Bilateral,South & Central Asia,Industry,Building Productive Capacity,,2013
,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,,,Switzerland,Switzerland,01_DAC countries,Grants,LDCs,Bangladesh,Bilateral,01_Bilateral,South & Central Asia,Industry,Building Productive Capacity,,2013
,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,,Asia,,3.81763,3.81763,United States,United States,01_DAC countries,Grants,LDCs,Afghanistan,Bilateral,01_Bilateral,South & Central Asia,Industry,Building Productive Capacity,,2013
0.185018343,02_NGOs and civil society,INTERNATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0.185018343,Asia,0.185018343,,,Switzerland,Switzerland,01_DAC countries,Grants,LDCs,Myanmar,Bilateral,01_Bilateral,South & Central Asia,Tourism,Building Productive Capacity,,2013
0,02_NGOs and civil society,NATIONAL NGOs,Least developed countries,1,Asia,Blue,Building Productive Capacity,0,Asia,0,0.054938012,0.054938012,Austria,Austria,01_DAC countries,Grants,LDCs,Bhutan,Bilateral,01_Bilateral,South & Central Asia,Tourism,Building Productive Capacity,,2013
