amounts,Delivery channel1,Delivery channel2,Income Group labels,Number of Records,Continent label,amounts (copy),Category,Commitments,Continent,Cur Commit,Cur Disburse,Disbursements,Donor,Donor Name,Donor Type,Flow Type,Income Group,Recipient,Recipient Type2,Recipient Type,Region,Sub Category,Td Category,Td Type,Year Index
0,04_Multilateral organisations,EUROPEAN UNION INSTITUTIONS,Lower middle-income countries,1,Africa,Blue,Economic Infrastructure,0,Africa,0,0,0,EU Institutions,EU Institutions,03_Multilateral,Loans,LMICs,Côte d'Ivoire,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0,04_Multilateral organisations,EUROPEAN UNION INSTITUTIONS,Lower middle-income countries,1,Africa,Blue,Economic Infrastructure,0,Africa,0,0,0,EU Institutions,EU Institutions,03_Multilateral,Loans,LMICs,Côte d'Ivoire,Bilateral,01_Bilateral,South of Sahara,Energy Generation and Supply,Economic Infrastructure,,2013
0,04_Multilateral organisations,EUROPEAN UNION INSTITUTIONS,Lower middle-income countries,1,Africa,Blue,Economic Infrastructure,0,Africa,0,0,0,EU Institutions,EU Institutions,03_Multilateral,Loans,LMICs,Swaziland,Bilateral,01_Bilateral,South of Sahara,Energy Generation and Supply,Economic Infrastructure,,2013
154.929577465,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Economic Infrastructure,154.929577465,Africa,154.929577465,58.381225468,58.381225468,Arab Fund (AFESD),Arab Fund (AFESD),03_Multilateral,Loans,LMICs,Egypt,Bilateral,01_Bilateral,North of Sahara,Transport and Storage,Economic Infrastructure,,2013
176.056338028,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Economic Infrastructure,176.056338028,Africa,176.056338028,157.140684486,157.140684486,Arab Fund (AFESD),Arab Fund (AFESD),03_Multilateral,Loans,LMICs,Morocco,Bilateral,01_Bilateral,North of Sahara,Transport and Storage,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,2.963874,2.963874,OFID,OFID,03_Multilateral,Loans,LMICs,Egypt,Bilateral,01_Bilateral,North of Sahara,Transport and Storage,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,,,OFID,OFID,03_Multilateral,Loans,LMICs,Morocco,Bilateral,01_Bilateral,North of Sahara,Transport and Storage,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,93.919634384,93.919634384,Arab Fund (AFESD),Arab Fund (AFESD),03_Multilateral,Loans,LMICs,Egypt,Bilateral,01_Bilateral,North of Sahara,Energy Generation and Supply,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,0.915582408,0.915582408,Arab Fund (AFESD),Arab Fund (AFESD),03_Multilateral,Loans,LMICs,Morocco,Bilateral,01_Bilateral,North of Sahara,Energy Generation and Supply,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,18.51919,18.51919,OFID,OFID,03_Multilateral,Loans,LMICs,Egypt,Bilateral,01_Bilateral,North of Sahara,Energy Generation and Supply,Economic Infrastructure,,2013
60,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Economic Infrastructure,60,Africa,60,,,OFID,OFID,03_Multilateral,Loans,LMICs,Morocco,Bilateral,01_Bilateral,North of Sahara,Energy Generation and Supply,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,1.074,1.074,BADEA,BADEA,03_Multilateral,Loans,LMICs,Cabo Verde,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,8.074,8.074,BADEA,BADEA,03_Multilateral,Loans,LMICs,Cameroon,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,,,BADEA,BADEA,03_Multilateral,Loans,LMICs,Congo,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
12,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Economic Infrastructure,12,Africa,12,1.045,1.045,BADEA,BADEA,03_Multilateral,Loans,LMICs,Côte d'Ivoire,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,0.514,0.514,BADEA,BADEA,03_Multilateral,Loans,LMICs,Ghana,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,1.211,1.211,BADEA,BADEA,03_Multilateral,Loans,LMICs,Swaziland,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,1.511001,1.511001,OFID,OFID,03_Multilateral,Loans,LMICs,Cabo Verde,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,1.242042,1.242042,OFID,OFID,03_Multilateral,Loans,LMICs,Cameroon,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
12,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Economic Infrastructure,12,Africa,12,3.83272,3.83272,OFID,OFID,03_Multilateral,Loans,LMICs,Côte d'Ivoire,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Lower middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,0.185439,0.185439,OFID,OFID,03_Multilateral,Loans,LMICs,Ghana,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
,01_Public sector institution,Recipient Government,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,,,IDA,World Bank,03_Multilateral,Loans,UMICS,Tunisia,Bilateral,01_Bilateral,North of Sahara,Transport and Storage,Economic Infrastructure,,2013
,01_Public sector institution,Recipient Government,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,,,AfDF (African Dev.Fund),AfDB,03_Multilateral,Loans,UMICS,Botswana,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
,01_Public sector institution,Recipient Government,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,,,AfDF (African Dev.Fund),AfDB,03_Multilateral,Loans,UMICS,Mauritius,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
,01_Public sector institution,Recipient Government,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,,,AfDF (African Dev.Fund),AfDB,03_Multilateral,Loans,UMICS,Namibia,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
,01_Public sector institution,Recipient Government,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,,,IDA,World Bank,03_Multilateral,Loans,UMICS,Botswana,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
157.992565056,04_Multilateral organisations,EUROPEAN UNION INSTITUTIONS,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,157.992565056,Africa,157.992565056,45.007966012,45.007966012,EU Institutions,EU Institutions,03_Multilateral,Loans,UMICS,Tunisia,Bilateral,01_Bilateral,North of Sahara,Transport and Storage,Economic Infrastructure,,2013
0,04_Multilateral organisations,EUROPEAN UNION INSTITUTIONS,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,0,Africa,0,119.490175252,119.490175252,EU Institutions,EU Institutions,03_Multilateral,Loans,UMICS,Tunisia,Bilateral,01_Bilateral,North of Sahara,Energy Generation and Supply,Economic Infrastructure,,2013
0,04_Multilateral organisations,EUROPEAN UNION INSTITUTIONS,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,0,Africa,0,0,0,EU Institutions,EU Institutions,03_Multilateral,Loans,UMICS,Gabon,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0,04_Multilateral organisations,EUROPEAN UNION INSTITUTIONS,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,0,Africa,0,0,0,EU Institutions,EU Institutions,03_Multilateral,Loans,UMICS,Mauritius,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0,04_Multilateral organisations,EUROPEAN UNION INSTITUTIONS,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,0,Africa,0,0,0,EU Institutions,EU Institutions,03_Multilateral,Loans,UMICS,Namibia,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
0,04_Multilateral organisations,EUROPEAN UNION INSTITUTIONS,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,0,Africa,0,0,0,EU Institutions,EU Institutions,03_Multilateral,Loans,UMICS,Namibia,Bilateral,01_Bilateral,South of Sahara,Communications,Economic Infrastructure,,2013
0,04_Multilateral organisations,EUROPEAN UNION INSTITUTIONS,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,0,Africa,0,1.813024429,1.813024429,EU Institutions,EU Institutions,03_Multilateral,Loans,UMICS,Seychelles,Bilateral,01_Bilateral,South of Sahara,Communications,Economic Infrastructure,,2013
0,04_Multilateral organisations,EUROPEAN UNION INSTITUTIONS,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,0,Africa,0,0,0,EU Institutions,EU Institutions,03_Multilateral,Loans,UMICS,Mauritius,Bilateral,01_Bilateral,South of Sahara,Energy Generation and Supply,Economic Infrastructure,,2013
0,04_Multilateral organisations,EUROPEAN UNION INSTITUTIONS,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,0,Africa,0,0,0,EU Institutions,EU Institutions,03_Multilateral,Loans,UMICS,Namibia,Bilateral,01_Bilateral,South of Sahara,Energy Generation and Supply,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,10.249879711,10.249879711,Arab Fund (AFESD),Arab Fund (AFESD),03_Multilateral,Loans,UMICS,Tunisia,Bilateral,01_Bilateral,North of Sahara,Transport and Storage,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,,,Arab Fund (AFESD),Arab Fund (AFESD),03_Multilateral,Loans,UMICS,Libya,Bilateral,01_Bilateral,North of Sahara,Energy Generation and Supply,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,39.095331099,39.095331099,Arab Fund (AFESD),Arab Fund (AFESD),03_Multilateral,Loans,UMICS,Tunisia,Bilateral,01_Bilateral,North of Sahara,Energy Generation and Supply,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,15.00642,15.00642,OFID,OFID,03_Multilateral,Loans,UMICS,Tunisia,Bilateral,01_Bilateral,North of Sahara,Energy Generation and Supply,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,1.456,1.456,BADEA,BADEA,03_Multilateral,Loans,UMICS,Botswana,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,3.893,3.893,BADEA,BADEA,03_Multilateral,Loans,UMICS,Mauritius,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,,,BADEA,BADEA,03_Multilateral,Loans,UMICS,Namibia,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,,,BADEA,BADEA,03_Multilateral,Loans,UMICS,Seychelles,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,,,OFID,OFID,03_Multilateral,Loans,UMICS,Botswana,Bilateral,01_Bilateral,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
,06_Unreported,UNREPORTED,Upper middle-income countries,1,Africa,Blue,Economic Infrastructure,,Africa,,,,BADEA,BADEA,03_Multilateral,Loans,UMICS,Mauritius,Bilateral,01_Bilateral,South of Sahara,Energy Generation and Supply,Economic Infrastructure,,2013
,01_Public sector institution,Recipient Government,Unallocated,1,Africa,Blue,Economic Infrastructure,,Africa,,,,AfDF (African Dev.Fund),AfDB,03_Multilateral,Loans,Unallocated,"Africa, regional",Africa,02_Regional,Africa Unspec,Transport and Storage,Economic Infrastructure,,2013
91.96596,01_Public sector institution,Recipient Government,Unallocated,1,Africa,Blue,Economic Infrastructure,91.96596,Africa,91.96596,,,AfDF (African Dev.Fund),AfDB,03_Multilateral,Loans,Unallocated,"Africa, regional",Africa,02_Regional,Africa Unspec,Energy Generation and Supply,Economic Infrastructure,,2013
,01_Public sector institution,Recipient Government,Unallocated,1,Africa,Blue,Economic Infrastructure,,Africa,,,,IDA,World Bank,03_Multilateral,Loans,Unallocated,"South of Sahara, regional",Africa,02_Regional,South of Sahara,Transport and Storage,Economic Infrastructure,,2013
,01_Public sector institution,Recipient Government,Unallocated,1,Africa,Blue,Economic Infrastructure,,Africa,,,,IDA,World Bank,03_Multilateral,Loans,Unallocated,"South of Sahara, regional",Africa,02_Regional,South of Sahara,Communications,Economic Infrastructure,,2013
,01_Public sector institution,Recipient Government,Unallocated,1,Africa,Blue,Economic Infrastructure,,Africa,,,,IDA,World Bank,03_Multilateral,Loans,Unallocated,"South of Sahara, regional",Africa,02_Regional,South of Sahara,Energy Generation and Supply,Economic Infrastructure,,2013
0,04_Multilateral organisations,EUROPEAN UNION INSTITUTIONS,Unallocated,1,Africa,Blue,Economic Infrastructure,0,Africa,0,0,0,EU Institutions,EU Institutions,03_Multilateral,Loans,Unallocated,"Africa, regional",Africa,02_Regional,Africa Unspec,Energy Generation and Supply,Economic Infrastructure,,2013
1.697779268,04_Multilateral organisations,MULTILATERAL INSTITUTIONS,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,1.697779268,Africa,1.697779268,1.697779268,1.697779268,United Kingdom,United Kingdom,01_DAC countries,Loans,LDCs,Ethiopia,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.46855136,04_Multilateral organisations,MULTILATERAL INSTITUTIONS,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,0.46855136,Africa,0.46855136,0.46855136,0.46855136,United Kingdom,United Kingdom,01_DAC countries,Loans,LDCs,Uganda,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Other low-income countries,1,Africa,Blue,Trade Policy & Regulations,0,Africa,0,0,0,Germany,Germany,01_DAC countries,Loans,OLICs,Kenya,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
0.733417917,04_Multilateral organisations,MULTILATERAL INSTITUTIONS,Other low-income countries,1,Africa,Blue,Trade Policy & Regulations,0.733417917,Africa,0.733417917,0.733417917,0.733417917,United Kingdom,United Kingdom,01_DAC countries,Loans,OLICs,Kenya,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.303973046,04_Multilateral organisations,MULTILATERAL INSTITUTIONS,Lower middle-income countries,1,Africa,Blue,Trade Policy & Regulations,0.303973046,Africa,0.303973046,0.303973046,0.303973046,United Kingdom,United Kingdom,01_DAC countries,Loans,LMICs,Egypt,Bilateral,01_Bilateral,North of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.268755519,04_Multilateral organisations,MULTILATERAL INSTITUTIONS,Lower middle-income countries,1,Africa,Blue,Trade Policy & Regulations,0.268755519,Africa,0.268755519,0.268755519,0.268755519,United Kingdom,United Kingdom,01_DAC countries,Loans,LMICs,Ghana,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0,04_Multilateral organisations,MULTILATERAL INSTITUTIONS,Lower middle-income countries,1,Africa,Blue,Trade Policy & Regulations,0,Africa,0,0,0,United Kingdom,United Kingdom,01_DAC countries,Loans,LMICs,Nigeria,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0,04_Multilateral organisations,MULTILATERAL INSTITUTIONS,Upper middle-income countries,1,Africa,Blue,Trade Policy & Regulations,0,Africa,0,0,0,United Kingdom,United Kingdom,01_DAC countries,Loans,UMICS,South Africa,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
0.339011398,04_Multilateral organisations,MULTILATERAL INSTITUTIONS,Unallocated,1,Africa,Blue,Trade Policy & Regulations,0.339011398,Africa,0.339011398,0.339011398,0.339011398,United Kingdom,United Kingdom,01_DAC countries,Loans,Unallocated,"Africa, regional",Africa,02_Regional,Africa Unspec,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,,,IDA,World Bank,03_Multilateral,Loans,LDCs,Benin,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,,,IDA,World Bank,03_Multilateral,Loans,LDCs,Chad,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,0.424487186,0.424487186,IDA,World Bank,03_Multilateral,Loans,LDCs,Mozambique,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,,,IDA,World Bank,03_Multilateral,Loans,LDCs,Tanzania,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,0.582650696,0.582650696,IDA,World Bank,03_Multilateral,Loans,LDCs,Uganda,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,,,IDA,World Bank,03_Multilateral,Loans,LDCs,Zambia,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,1.228032349,1.228032349,IDA,World Bank,03_Multilateral,Loans,LDCs,Benin,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
11,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,11,Africa,11,0.891543701,0.891543701,IDA,World Bank,03_Multilateral,Loans,LDCs,Burkina Faso,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,29.1106543,29.1106543,IDA,World Bank,03_Multilateral,Loans,LDCs,Ethiopia,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
6.2,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,6.2,Africa,6.2,,,IDA,World Bank,03_Multilateral,Loans,LDCs,Liberia,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,0.129861889,0.129861889,IDA,World Bank,03_Multilateral,Loans,LDCs,Madagascar,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,1.498762695,1.498762695,IDA,World Bank,03_Multilateral,Loans,LDCs,Mali,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
3,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,3,Africa,3,3.590974975,3.590974975,IDA,World Bank,03_Multilateral,Loans,LDCs,Niger,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,,,IDA,World Bank,03_Multilateral,Loans,LDCs,Rwanda,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
10.5,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,10.5,Africa,10.5,10.33927637,10.33927637,IDA,World Bank,03_Multilateral,Loans,LDCs,Tanzania,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
1.68,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,1.68,Africa,1.68,,,IDA,World Bank,03_Multilateral,Loans,LDCs,Togo,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,6.944315918,6.944315918,IDA,World Bank,03_Multilateral,Loans,LDCs,Democratic Republic of the Congo,Bilateral,01_Bilateral,South of Sahara,Regional Trade Agreements,Trade Policy & Regulations,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,0.137127564,0.137127564,IDA,World Bank,03_Multilateral,Loans,LDCs,Niger,Bilateral,01_Bilateral,South of Sahara,Regional Trade Agreements,Trade Policy & Regulations,,2013
,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,,,IDA,World Bank,03_Multilateral,Loans,LDCs,Zambia,Bilateral,01_Bilateral,South of Sahara,Regional Trade Agreements,Trade Policy & Regulations,,2013
,01_Public sector institution,Recipient Government,Other low-income countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,,,IDA,World Bank,03_Multilateral,Loans,OLICs,Kenya,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
,01_Public sector institution,Recipient Government,Lower middle-income countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,,,IDA,World Bank,03_Multilateral,Loans,LMICs,Cabo Verde,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
,01_Public sector institution,Recipient Government,Lower middle-income countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,,,IDA,World Bank,03_Multilateral,Loans,LMICs,Côte d'Ivoire,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
,01_Public sector institution,Recipient Government,Lower middle-income countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,,,IDA,World Bank,03_Multilateral,Loans,LMICs,Ghana,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
13,01_Public sector institution,Recipient Government,Lower middle-income countries,1,Africa,Blue,Trade Policy & Regulations,13,Africa,13,,,IDA,World Bank,03_Multilateral,Loans,LMICs,Nigeria,Bilateral,01_Bilateral,South of Sahara,Trade Policy and Admin. Management,Trade Policy & Regulations,,2013
,01_Public sector institution,Recipient Government,Lower middle-income countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,6.603372619,6.603372619,IDA,World Bank,03_Multilateral,Loans,LMICs,Cameroon,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
,01_Public sector institution,Recipient Government,Lower middle-income countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,6.018927368,6.018927368,IDA,World Bank,03_Multilateral,Loans,LMICs,Ghana,Bilateral,01_Bilateral,South of Sahara,Trade Facilitation,Trade Policy & Regulations,,2013
,01_Public sector institution,Recipient Government,Lower middle-income countries,1,Africa,Blue,Trade Policy & Regulations,,Africa,,0.472670227,0.472670227,IDA,World Bank,03_Multilateral,Loans,LMICs,Cameroon,Bilateral,01_Bilateral,South of Sahara,Regional Trade Agreements,Trade Policy & Regulations,,2013
0.126381222,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Building Productive Capacity,0.126381222,Africa,0.126381222,0.126381222,0.126381222,Poland,Poland,01_DAC countries,Grants,LDCs,Tanzania,Bilateral,01_Bilateral,South of Sahara,Business And Other Services,Building Productive Capacity,,2013
0.03615,01_Public sector institution,"PUBLIC SECTOR (donor, recipient, other)",Least developed countries,1,Africa,Blue,Building Productive Capacity,0.03615,Africa,0.03615,,,United States,United States,01_DAC countries,Grants,LDCs,Liberia,Bilateral,01_Bilateral,South of Sahara,Business And Other Services,Building Productive Capacity,,2013
0.044232732,01_Public sector institution,Recipient Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,0.044232732,Africa,0.044232732,0.020569377,0.020569377,Norway,Norway,01_DAC countries,Grants,LDCs,Mozambique,Bilateral,01_Bilateral,South of Sahara,Business And Other Services,Building Productive Capacity,,2013
1.287128713,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,1.287128713,Africa,1.287128713,0.153193555,0.153193555,Canada,Canada,01_DAC countries,Grants,LDCs,Mali,Bilateral,01_Bilateral,South of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0.36668608,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,0.36668608,Africa,0.36668608,0.158062114,0.158062114,Canada,Canada,01_DAC countries,Grants,LDCs,Senegal,Bilateral,01_Bilateral,South of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0.242622792,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,0.242622792,Africa,0.242622792,0.090584353,0.090584353,Canada,Canada,01_DAC countries,Grants,LDCs,Tanzania,Bilateral,01_Bilateral,South of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
0,01_Public sector institution,Donor Government,Least developed countries,1,Africa,Blue,Building Productive Capacity,0,Africa,0,0.103012767,0.103012767,Denmark,Denmark,01_DAC countries,Grants,LDCs,Somalia,Bilateral,01_Bilateral,South of Sahara,Banking & Financial Services,Building Productive Capacity,,2013
